LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
12612-8,"Glucose^2H specimen",MCnc,Pt,"Dial fld",Qn,,CHEM,2.42,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Dialysis fluid --2 hour specimen",mg/dL,1.0j-a,false,"Glucose^2H specimen:MCnc:Pt:Dial fld:Qn:"
46221-8,"Glucose^2H specimen",SCnc,Pt,"Dial fld",Qn,,CHEM,2.70,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Dialysis fluid --2 hour specimen",mmol/L,2.19,false,"Glucose^2H specimen:SCnc:Pt:Dial fld:Qn:"
12631-8,"Glucose^2nd specimen",MCnc,Pt,"Dial fld prt",Qn,,CHEM,2.42,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Peritoneal dialysis fluid --2nd specimen",mg/dL,1.0j-a,false,"Glucose^2nd specimen:MCnc:Pt:Dial fld prt:Qn:"
76670-9,"Glucose^2nd tube",SCnc,Pt,CSF,Qn,,CHEM,2.52,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Cerebral spinal fluid --2nd tube",mmol/L,2.52,false,"Glucose^2nd tube:SCnc:Pt:CSF:Qn:"
50213-8,"Glucose^3rd specimen",MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --3rd specimen",mg/dL,2.22,false,"Glucose^3rd specimen:MCnc:Pt:Ser/Plas:Qn:"
76671-7,"Glucose^3rd tube",SCnc,Pt,CSF,Qn,,CHEM,2.52,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Cerebral spinal fluid --3rd tube",mmol/L,2.52,false,"Glucose^3rd tube:SCnc:Pt:CSF:Qn:"
12611-0,"Glucose^4H specimen",MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --4 hour specimen",mg/dL,1.0j-a,false,"Glucose^4H specimen:MCnc:Pt:Ser/Plas:Qn:"
50214-6,"Glucose^4th specimen",MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --4th specimen",mg/dL,2.22,false,"Glucose^4th specimen:MCnc:Pt:Ser/Plas:Qn:"
76672-5,"Glucose^4th tube",SCnc,Pt,CSF,Qn,,CHEM,2.52,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Cerebral spinal fluid --4th tube",mmol/L,2.52,false,"Glucose^4th tube:SCnc:Pt:CSF:Qn:"
50215-3,"Glucose^5th specimen",MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --5th specimen",mg/dL,2.22,false,"Glucose^5th specimen:MCnc:Pt:Ser/Plas:Qn:"
50216-1,"Glucose^6th specimen",MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --6th specimen",mg/dL,2.22,false,"Glucose^6th specimen:MCnc:Pt:Ser/Plas:Qn:"
50207-0,"Glucose^7th specimen",MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --7th specimen",mg/dL,2.22,false,"Glucose^7th specimen:MCnc:Pt:Ser/Plas:Qn:"
50217-9,"Glucose^8th specimen",MCnc,Pt,Ser/Plas,Qn,,CHEM,2.70,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --8th specimen",mg/dL,2.22,false,"Glucose^8th specimen:MCnc:Pt:Ser/Plas:Qn:"
50218-7,"Glucose^9th specimen",MCnc,Pt,Ser/Plas,Qn,,CHEM,2.70,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --9th specimen",mg/dL,2.22,false,"Glucose^9th specimen:MCnc:Pt:Ser/Plas:Qn:"
12607-8,"Glucose^pre dialysis",MCnc,Pt,"Dial fld prt",Qn,,CHEM,2.42,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Peritoneal dialysis fluid --pre dialysis",mg/dL,1.0j-a,false,"Glucose^pre dialysis:MCnc:Pt:Dial fld prt:Qn:"
96798-4,"Cortisol & glucose & somatotropin post arginine stimulation panel",-,Pt,Ser/Plas,Qn,,PANEL.CHAL,2.70,ACTIVE,1,Order,,,"Cortisol, glucose, and somatotropin post arginine stimulation panel - Serum or Plasma",,2.70,true,"Cortisol & glucose & somatotropin post arginine stimulation panel:-:Pt:Ser/Plas:Qn:"
62856-0,"PhenX - oral glucose tolerance test protocol 141001",-,Pt,^Patient,-,PhenX,PANEL.PHENX,2.67,TRIAL,2,,,,"PhenX - oral glucose tolerance test protocol 141001",,2.36,true,"PhenX - oral glucose tolerance test protocol 141001:-:Pt:^Patient:-:PhenX"
50586-7,"Glucose tolerance 3H panel",-,-,Ser/Plas,Qn,,PANEL.CHAL,2.73,ACTIVE,1,Order,,,"Glucose tolerance 3 hours panel - Serum or Plasma",,2.22,false,"Glucose tolerance 3H panel:-:-:Ser/Plas:Qn:"
50587-5,"Glucose tolerance 4H panel",-,-,Ser/Plas,Qn,,PANEL.CHAL,2.73,ACTIVE,1,Order,,,"Glucose tolerance 4 hours panel - Serum or Plasma",,2.22,false,"Glucose tolerance 4H panel:-:-:Ser/Plas:Qn:"
50588-3,"Glucose tolerance 5H panel",-,-,Ser/Plas,Qn,,PANEL.CHAL,2.73,ACTIVE,1,Order,,,"Glucose tolerance 5 hours panel - Serum or Plasma",,2.22,false,"Glucose tolerance 5H panel:-:-:Ser/Plas:Qn:"
50589-1,"Glucose tolerance 6H panel",-,-,Ser/Plas,Qn,,PANEL.CHAL,2.73,ACTIVE,1,Order,,,"Glucose tolerance 6 hours panel - Serum or Plasma",,2.22,false,"Glucose tolerance 6H panel:-:-:Ser/Plas:Qn:"
43740-0,Glucose/Insulin,MRto,Pt,Ser/Plas,Qn,,CHEM,2.70,ACTIVE,1,Observation,,ratio,"Glucose/Insulin [Mass Ratio] in Serum or Plasma",{ratio},2.17,false,Glucose/Insulin:MRto:Pt:Ser/Plas:Qn:
97778-5,"Glucose^1H specimen",SCnc,Pt,"Dial fld",Qn,,CHEM,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Dialysis fluid --1 hour specimen",mmol/L,2.70,false,"Glucose^1H specimen:SCnc:Pt:Dial fld:Qn:"
12630-0,"Glucose^1st specimen",MCnc,Pt,"Dial fld prt",Qn,,CHEM,2.42,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Peritoneal dialysis fluid --1st specimen",mg/dL,1.0j-a,false,"Glucose^1st specimen:MCnc:Pt:Dial fld prt:Qn:"
50206-2,"Glucose^1st specimen",MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --1st specimen",mg/dL,2.22,false,"Glucose^1st specimen:MCnc:Pt:Ser/Plas:Qn:"
50212-0,"Glucose^2nd specimen",MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --2nd specimen",mg/dL,2.22,false,"Glucose^2nd specimen:MCnc:Pt:Ser/Plas:Qn:"
12609-4,"Glucose^4H dwell specimen",MCnc,Pt,"Dial fld prt",Qn,,CHEM,2.54,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Peritoneal dialysis fluid --4 hour dwell specimen",mg/dL,1.0j-a,false,"Glucose^4H dwell specimen:MCnc:Pt:Dial fld prt:Qn:"
78535-2,"Glucose^4H dwell specimen",SCnc,Pt,"Dial fld prt",Qn,,CHEM,2.54,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Peritoneal dialysis fluid --4 hour dwell specimen",mmol/L,2.54,false,"Glucose^4H dwell specimen:SCnc:Pt:Dial fld prt:Qn:"
54495-7,"Glucose^post dialysis",SCnc,Pt,Ser/Plas,Qn,,CHEM,2.70,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --post dialysis",mmol/L,2.27,false,"Glucose^post dialysis:SCnc:Pt:Ser/Plas:Qn:"
81637-1,"Glucose meter to reference method correlation",Ratio,Pt,Ser/Plas/Bld,Qn,Calculated,CHEM,2.56,ACTIVE,1,Both,,%,"Glucose meter to reference method correlation [Ratio] in Serum, Plasma or Blood by calculation",%,2.56,false,"Glucose meter to reference method correlation:Ratio:Pt:Ser/Plas/Bld:Qn:Calculated"
12648-2,"Glucose^15M post dose lactose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --15 minutes post dose lactose PO",mg/dL,1.0j-a,false,"Glucose^15M post dose lactose PO:MCnc:Pt:Ser/Plas:Qn:"
72896-4,"Glucose^15M post dose lactose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.44,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --15 minutes post dose lactose PO",mmol/L,2.44,false,"Glucose^15M post dose lactose PO:SCnc:Pt:Ser/Plas:Qn:"
40319-6,"Glucose^15M post dose triple bolus",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --15 minutes post dose triple bolus",mmol/L,2.15,false,"Glucose^15M post dose triple bolus:SCnc:Pt:Ser/Plas:Qn:"
96800-8,"Glucose^1H post dose arginine",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Both,,mg/dl,"Glucose [Mass/volume] in Serum or Plasma --1 hour post dose arginine",mg/dL,2.70,false,"Glucose^1H post dose arginine:MCnc:Pt:Ser/Plas:Qn:"
53486-7,"Glucose^1H post dose betaxolol",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --1 hour post dose betaxolol",mmol/L,2.26,false,"Glucose^1H post dose betaxolol:SCnc:Pt:Ser/Plas:Qn:"
92668-3,"Glucose^1H post dose cloNIDine",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.66,ACTIVE,1,Observation,,mg/dl,"Glucose [Mass/volume] in Serum or Plasma --1 hour post dose cloNIDine",mg/dL,2.66,false,"Glucose^1H post dose cloNIDine:MCnc:Pt:Ser/Plas:Qn:"
102018-9,"Glucose^1H post dose glucagon",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.75,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --1 hour post dose glucagon",mmol/L,2.75,false,"Glucose^1H post dose glucagon:MCnc:Pt:Ser/Plas:Qn:"
40287-5,"Glucose^1H post meal",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --1 hour post meal",mmol/L,2.15,false,"Glucose^1H post meal:SCnc:Pt:Ser/Plas:Qn:"
12646-6,"Glucose^1H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --1 hour post XXX challenge",mg/dL,1.0j-a,false,"Glucose^1H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
25665-1,"Glucose^1H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --1 hour post XXX challenge",mmol/L,2.00,false,"Glucose^1H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
59792-2,"Glucose^1H post XXX challenge",SCncDiff,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Molar concentration difference] in Serum or Plasma --1 hour post XXX challenge",mmol/L,2.32,false,"Glucose^1H post XXX challenge:SCncDiff:Pt:Ser/Plas:Qn:"
39561-6,"Glucose^1st specimen post dose lactose",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --1st specimen post dose lactose",mg/dL,2.15,false,"Glucose^1st specimen post dose lactose:MCnc:Pt:Ser/Plas:Qn:"
12615-1,"Glucose^1st specimen post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --1st specimen post XXX challenge",mg/dL,1.0j-a,false,"Glucose^1st specimen post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
54392-6,"Glucose^1st specimen post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --1st specimen post XXX challenge",mmol/L,2.27,false,"Glucose^1st specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
56751-1,"Glucose^2.17H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --2.17 hours post XXX challenge",mg/dL,2.29,false,"Glucose^2.17H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
51766-4,"Glucose^2.5H post dose fructose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --2.5 hours post dose fructose PO",mg/dL,2.24,false,"Glucose^2.5H post dose fructose PO:MCnc:Pt:Ser/Plas:Qn:"
72895-6,"Glucose^2.5H post dose lactose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.44,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --2.5 hours post dose lactose PO",mmol/L,2.44,false,"Glucose^2.5H post dose lactose PO:SCnc:Pt:Ser/Plas:Qn:"
95103-8,"Glucose^2.5H post meal",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.68,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --2.5 hours post meal",mg/dL,2.68,false,"Glucose^2.5H post meal:MCnc:Pt:Ser/Plas:Qn:"
69941-3,"Glucose^20M post dose lactose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --20 minutes post dose lactose PO",mmol/L,2.40,false,"Glucose^20M post dose lactose PO:SCnc:Pt:Ser/Plas:Qn:"
101309-3,"Glucose^2H post dose arginine",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.75,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --2 hours post dose arginine",mg/dL,2.74,false,"Glucose^2H post dose arginine:MCnc:Pt:Ser/Plas:Qn:"
53476-8,"Glucose^2H post dose betaxolol",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --2 hours post dose betaxolol",mmol/L,2.26,false,"Glucose^2H post dose betaxolol:SCnc:Pt:Ser/Plas:Qn:"
92670-9,"Glucose^2H post dose cloNIDine",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.66,ACTIVE,1,Observation,,mg/dl,"Glucose [Mass/volume] in Serum or Plasma --2 hours post dose cloNIDine",mg/dL,2.66,false,"Glucose^2H post dose cloNIDine:MCnc:Pt:Ser/Plas:Qn:"
102020-5,"Glucose^2H post dose glucagon",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.75,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --2 hours post dose glucagon",mmol/L,2.75,false,"Glucose^2H post dose glucagon:MCnc:Pt:Ser/Plas:Qn:"
26780-7,"Glucose^2H post dose lactose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --2 hours post dose lactose PO",mg/dL,2.00,false,"Glucose^2H post dose lactose PO:MCnc:Pt:Ser/Plas:Qn:"
40279-2,"Glucose^2H post dose lactose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --2 hours post dose lactose PO",mmol/L,2.15,false,"Glucose^2H post dose lactose PO:SCnc:Pt:Ser/Plas:Qn:"
1521-4,"Glucose^2H post meal",MCnc,Pt,Ser/Plas,Qn,,CHAL.ROUTINE,2.73,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --2 hours post meal",mg/dL,1.0,false,"Glucose^2H post meal:MCnc:Pt:Ser/Plas:Qn:"
14760-3,"Glucose^2H post meal",SCnc,Pt,BldC,Qn,,CHAL,2.73,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Capillary blood --2 hours post meal",mmol/L,1.0k,false,"Glucose^2H post meal:SCnc:Pt:BldC:Qn:"
14761-1,"Glucose^2H post meal",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --2 hours post meal",mmol/L,1.0k,false,"Glucose^2H post meal:SCnc:Pt:Ser/Plas:Qn:"
12610-2,"Glucose^2H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --2 hours post XXX challenge",mg/dL,1.0j-a,false,"Glucose^2H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
25668-5,"Glucose^2H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --2 hours post XXX challenge",mmol/L,2.00,false,"Glucose^2H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
59794-8,"Glucose^2H post XXX challenge",SCncDiff,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Molar concentration difference] in Serum or Plasma --2 hours post XXX challenge",mmol/L,2.32,false,"Glucose^2H post XXX challenge:SCncDiff:Pt:Ser/Plas:Qn:"
39562-4,"Glucose^2nd specimen post dose lactose",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --2nd specimen post dose lactose",mg/dL,2.15,false,"Glucose^2nd specimen post dose lactose:MCnc:Pt:Ser/Plas:Qn:"
12616-9,"Glucose^2nd specimen post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --2nd specimen post XXX challenge",mg/dL,1.0j-a,false,"Glucose^2nd specimen post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
54396-7,"Glucose^2nd specimen post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --2nd specimen post XXX challenge",mmol/L,2.27,false,"Glucose^2nd specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
12650-8,"Glucose^3.5H post dose lactose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --3.5 hours post dose lactose PO",mg/dL,1.0j-a,false,"Glucose^3.5H post dose lactose PO:MCnc:Pt:Ser/Plas:Qn:"
95104-6,"Glucose^3.5H post meal",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.68,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --3.5 hours post meal",mg/dL,2.68,false,"Glucose^3.5H post meal:MCnc:Pt:Ser/Plas:Qn:"
6753-8,"Glucose^30M post 50 g lactose PO",PrThr,Pt,Urine,Ord,"Test strip",CHAL,2.77,ACTIVE,1,Observation,,,"Glucose [Presence] in Urine by Test strip --30 minutes post 50 g lactose PO",,1.0h(2),false,"Glucose^30M post 50 g lactose PO:PrThr:Pt:Urine:Ord:Test strip"
48607-6,"Glucose^30M post dose fructose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --30 minutes post dose fructose PO",mg/dL,2.21,false,"Glucose^30M post dose fructose PO:MCnc:Pt:Ser/Plas:Qn:"
26777-3,"Glucose^30M post dose lactose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --30 minutes post dose lactose PO",mg/dL,2.00,false,"Glucose^30M post dose lactose PO:MCnc:Pt:Ser/Plas:Qn:"
40276-8,"Glucose^30M post dose lactose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --30 minutes post dose lactose PO",mmol/L,2.15,false,"Glucose^30M post dose lactose PO:SCnc:Pt:Ser/Plas:Qn:"
40320-4,"Glucose^30M post dose triple bolus",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --30 minutes post dose triple bolus",mmol/L,2.15,false,"Glucose^30M post dose triple bolus:SCnc:Pt:Ser/Plas:Qn:"
1529-7,"Glucose^30M post dose U/kg insulin IV",MCnc,Pt,Plas,Qn,,CHAL,2.36,DEPRECATED,1,,,,"Deprecated Glucose [Mass/volume] in Serum or Plasma --30 minutes post dose insulin IV",,1.0,false,"Glucose^30M post dose U/kg insulin IV:MCnc:Pt:Plas:Qn:"
51768-0,"Glucose^3H post dose fructose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --3 hours post dose fructose PO",mg/dL,2.24,false,"Glucose^3H post dose fructose PO:MCnc:Pt:Ser/Plas:Qn:"
26781-5,"Glucose^3H post dose lactose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --3 hours post dose lactose PO",mg/dL,2.00,false,"Glucose^3H post dose lactose PO:MCnc:Pt:Ser/Plas:Qn:"
40280-0,"Glucose^3H post dose lactose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --3 hours post dose lactose PO",mmol/L,2.15,false,"Glucose^3H post dose lactose PO:SCnc:Pt:Ser/Plas:Qn:"
40324-6,"Glucose^3H post dose triple bolus",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --3 hours post dose triple bolus",mmol/L,2.15,false,"Glucose^3H post dose triple bolus:SCnc:Pt:Ser/Plas:Qn:"
95107-9,"Glucose^4.5H post meal",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.68,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --4.5 hours post meal",mg/dL,2.68,false,"Glucose^4.5H post meal:MCnc:Pt:Ser/Plas:Qn:"
40035-8,"Glucose^4.5H post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --4.5 hours post XXX challenge",mg/dL,2.15,false,"Glucose^4.5H post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
40212-3,"Glucose^4.5H post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --4.5 hours post XXX challenge",mmol/L,2.15,false,"Glucose^4.5H post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
69942-1,"Glucose^40M post dose lactose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --40 minutes post dose lactose PO",mmol/L,2.40,false,"Glucose^40M post dose lactose PO:SCnc:Pt:Ser/Plas:Qn:"
32820-3,"Glucose^45M post dose lactose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --45 minutes post dose lactose PO",mg/dL,2.09,false,"Glucose^45M post dose lactose PO:MCnc:Pt:Ser/Plas:Qn:"
45299-5,"Glucose^45M post dose lactose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --45 minutes post dose lactose PO",mmol/L,2.17,false,"Glucose^45M post dose lactose PO:SCnc:Pt:Ser/Plas:Qn:"
40321-2,"Glucose^45M post dose triple bolus",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --45 minutes post dose triple bolus",mmol/L,2.15,false,"Glucose^45M post dose triple bolus:SCnc:Pt:Ser/Plas:Qn:"
26782-3,"Glucose^4H post dose lactose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --4 hours post dose lactose PO",mg/dL,2.00,false,"Glucose^4H post dose lactose PO:MCnc:Pt:Ser/Plas:Qn:"
26783-1,"Glucose^5H post dose lactose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --5 hours post dose lactose PO",mg/dL,2.00,false,"Glucose^5H post dose lactose PO:MCnc:Pt:Ser/Plas:Qn:"
26853-2,"Glucose^7th specimen post XXX challenge",ACnc,Pt,Ser/Plas,Qn,,CHAL,2.69,DISCOURAGED,1,Observation,,,"Glucose [Units/volume] in Serum or Plasma --7th specimen post XXX challenge",[arb'U]/mL,2.00,false,"Glucose^7th specimen post XXX challenge:ACnc:Pt:Ser/Plas:Qn:"
26695-7,"Glucose^7th specimen post XXX challenge",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --7th specimen post XXX challenge",mg/dL,2.00,false,"Glucose^7th specimen post XXX challenge:MCnc:Pt:Ser/Plas:Qn:"
54498-1,"Glucose^7th specimen post XXX challenge",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --7th specimen post XXX challenge",mmol/L,2.27,false,"Glucose^7th specimen post XXX challenge:SCnc:Pt:Ser/Plas:Qn:"
